strategy,symbol,timeframe,dir,reason,entryTime,exitTime,holdBars,rMultiple,mfeR,maeR,pnl,fees,session,regime
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-21T02:24:00.000Z,2025-11-21T02:41:59.999Z,5,-1.030658,0.0838,0.9853,-103.0658,7.2515,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-21T04:33:00.000Z,2025-11-21T04:56:59.999Z,7,1.284035,1.4806,0.1338,128.4035,4.5557,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-21T05:39:00.000Z,2025-11-21T06:08:59.999Z,9,-1.041642,0.3124,0.9813,-104.1642,9.6970,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-21T07:06:00.000Z,2025-11-21T07:14:59.999Z,2,-1.037087,0.0244,1.0255,-103.7087,8.7841,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-21T12:33:00.000Z,2025-11-21T12:41:59.999Z,2,1.377426,1.4680,0.1934,137.7426,2.6001,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-21T14:00:00.000Z,2025-11-21T14:56:59.999Z,18,1.309196,1.4208,0.8513,130.9196,4.0133,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-21T18:33:00.000Z,2025-11-21T18:53:59.999Z,6,-1.026835,0.2120,0.9467,-102.6835,5.9823,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-22T04:06:00.000Z,2025-11-22T04:14:59.999Z,2,-1.062593,0.0000,1.1539,-106.2593,14.6846,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-22T04:33:00.000Z,2025-11-22T05:35:59.999Z,20,-0.504498,0.6970,0.7824,-50.4498,11.9183,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-22T06:09:00.000Z,2025-11-22T06:32:59.999Z,7,1.159024,1.3714,0.2557,115.9024,7.1791,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-22T12:06:00.000Z,2025-11-22T12:11:59.999Z,1,-1.071630,0.0865,1.3288,-107.1630,16.8098,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-22T16:00:00.000Z,2025-11-22T16:20:59.999Z,6,-1.051425,0.2247,0.9065,-105.1425,11.6509,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-22T18:12:00.000Z,2025-11-22T19:14:59.999Z,20,-0.213634,1.0476,0.2879,-21.3634,17.1239,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-22T20:09:00.000Z,2025-11-22T20:50:59.999Z,13,0.959576,1.6642,0.5376,95.9576,11.3082,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-23T00:06:00.000Z,2025-11-23T00:17:59.999Z,3,-1.066355,0.3118,0.8933,-106.6355,15.1859,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-23T09:18:00.000Z,2025-11-23T09:41:59.999Z,7,-1.072940,0.3775,0.7903,-107.2940,16.5765,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-23T11:27:00.000Z,2025-11-23T12:14:59.999Z,15,-1.068258,0.2331,1.1021,-106.8258,15.2496,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-23T15:36:00.000Z,2025-11-23T15:59:59.999Z,7,-1.054041,0.0339,0.9065,-105.4041,12.2288,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-23T16:12:00.000Z,2025-11-23T16:59:59.999Z,15,1.173438,2.1708,0.0695,117.3438,6.8193,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-23T20:06:00.000Z,2025-11-23T21:08:59.999Z,20,0.250027,0.6054,0.3808,25.0027,13.1427,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-23T21:24:00.000Z,2025-11-23T21:56:59.999Z,10,-1.060871,0.1132,0.9927,-106.0871,13.7158,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-23T22:57:00.000Z,2025-11-23T23:05:59.999Z,2,1.142312,1.3696,0.4160,114.2312,7.5036,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-24T05:09:00.000Z,2025-11-24T06:11:59.999Z,20,0.883568,1.2878,0.7667,88.3568,8.1379,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-24T07:45:00.000Z,2025-11-24T08:02:59.999Z,5,1.155899,1.3597,0.1171,115.5899,7.2105,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-24T08:57:00.000Z,2025-11-24T09:11:59.999Z,4,1.090193,1.8796,0.5389,109.0193,8.5948,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-24T09:39:00.000Z,2025-11-24T10:41:59.999Z,20,-0.518405,0.0252,0.8116,-51.8405,9.5228,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-24T12:03:00.000Z,2025-11-24T13:05:59.999Z,20,0.245038,1.0849,0.3580,24.5038,16.4036,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-24T14:00:00.000Z,2025-11-24T14:02:59.999Z,0,-1.056081,0.0000,0.9876,-105.6081,13.2329,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-24T14:45:00.000Z,2025-11-24T15:47:59.999Z,20,1.354610,1.4524,0.5451,135.4610,3.0618,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-24T20:12:00.000Z,2025-11-24T21:14:59.999Z,20,0.093517,0.4954,0.7115,9.3517,10.1652,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-25T07:48:00.000Z,2025-11-25T07:50:59.999Z,0,-1.076270,0.0555,1.2148,-107.6270,17.9228,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-25T15:12:00.000Z,2025-11-25T16:14:59.999Z,20,0.265711,1.0509,0.4688,26.5711,6.1124,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-25T21:18:00.000Z,2025-11-25T22:02:59.999Z,14,1.135253,1.4109,0.3870,113.5253,7.6220,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-26T00:21:00.000Z,2025-11-26T01:05:59.999Z,14,1.135102,1.4264,0.3656,113.5102,7.6252,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-26T03:24:00.000Z,2025-11-26T03:32:59.999Z,2,0.975025,1.2752,0.1688,97.5025,11.0241,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-26T06:21:00.000Z,2025-11-26T07:23:59.999Z,20,0.306443,0.7839,0.3261,30.6443,13.2923,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-26T08:06:00.000Z,2025-11-26T08:26:59.999Z,6,-1.067349,0.1795,1.0023,-106.7349,15.6551,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-26T11:30:00.000Z,2025-11-26T12:05:59.999Z,11,-1.086899,0.7417,1.7130,-108.6899,19.9360,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-26T12:06:00.000Z,2025-11-26T13:08:59.999Z,20,0.039961,0.5411,0.7996,3.9961,13.9964,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-26T15:15:00.000Z,2025-11-26T16:17:59.999Z,20,-1.036499,0.7011,1.1969,-103.6499,7.9816,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-26T17:27:00.000Z,2025-11-26T17:32:59.999Z,1,-1.045404,0.0697,0.8637,-104.5404,10.3692,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-26T20:54:00.000Z,2025-11-26T21:56:59.999Z,20,-0.247849,0.4891,0.7197,-24.7849,12.6113,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-26T22:36:00.000Z,2025-11-26T23:38:59.999Z,20,0.139695,0.6154,0.4482,13.9695,13.9843,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-27T04:12:00.000Z,2025-11-27T05:14:59.999Z,20,0.446985,0.8982,0.4798,44.6985,15.1932,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-27T05:24:00.000Z,2025-11-27T05:38:59.999Z,4,1.011240,1.7011,0.1868,101.1240,10.2552,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-27T07:51:00.000Z,2025-11-27T08:14:59.999Z,7,0.876349,1.3728,0.2506,87.6349,13.0791,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-27T09:18:00.000Z,2025-11-27T09:20:59.999Z,0,-1.105240,0.0011,0.8986,-110.5240,24.3565,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-27T11:39:00.000Z,2025-11-27T12:17:59.999Z,12,0.854187,1.2706,0.1777,85.4187,13.5225,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-27T13:30:00.000Z,2025-11-27T14:20:59.999Z,16,-1.055789,0.1188,0.8449,-105.5789,12.7408,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-27T14:45:00.000Z,2025-11-27T15:05:59.999Z,6,1.067967,1.3241,0.2153,106.7967,9.0929,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-27T15:09:00.000Z,2025-11-27T15:50:59.999Z,13,1.157979,1.2972,0.1556,115.7979,7.1869,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-27T18:09:00.000Z,2025-11-27T18:41:59.999Z,10,-1.087487,0.2868,1.2753,-108.7487,19.8013,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-27T19:42:00.000Z,2025-11-27T20:35:59.999Z,17,-1.086514,0.7825,0.8187,-108.6514,19.3036,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-28T00:18:00.000Z,2025-11-28T00:35:59.999Z,5,0.933506,1.3395,0.1206,93.3506,11.9194,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-28T00:42:00.000Z,2025-11-28T01:11:59.999Z,9,-1.073103,0.2527,1.3398,-107.3103,16.8714,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-28T01:45:00.000Z,2025-11-28T02:47:59.999Z,20,-0.093837,0.3262,0.7416,-9.3837,15.0050,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-28T03:15:00.000Z,2025-11-28T04:17:59.999Z,20,0.613096,1.0897,0.2396,61.3096,16.0822,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-28T10:54:00.000Z,2025-11-28T11:14:59.999Z,6,0.967028,2.2705,0.5065,96.7028,11.1776,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-11-28T13:33:00.000Z,2025-11-28T13:38:59.999Z,1,-1.085977,0.1925,1.7265,-108.5977,19.8193,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-28T20:21:00.000Z,2025-11-28T21:23:59.999Z,20,0.176230,0.6285,0.5749,17.6230,15.6609,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-28T23:09:00.000Z,2025-11-29T00:11:59.999Z,20,-0.801506,0.3882,0.6748,-80.1506,17.2304,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-29T02:30:00.000Z,2025-11-29T02:35:59.999Z,1,-1.094228,0.2914,0.8473,-109.4228,22.0485,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-29T09:21:00.000Z,2025-11-29T10:20:59.999Z,19,-1.101279,0.2275,2.1412,-110.1279,22.8309,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-29T12:12:00.000Z,2025-11-29T12:14:59.999Z,0,-1.133032,0.0668,0.5998,-113.3032,31.1084,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-29T12:15:00.000Z,2025-11-29T13:17:59.999Z,20,-0.566508,0.6971,0.3284,-56.6508,28.1853,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-29T13:24:00.000Z,2025-11-29T14:26:59.999Z,20,-0.542563,0.7105,0.3484,-54.2563,26.0660,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-29T14:36:00.000Z,2025-11-29T14:44:59.999Z,2,-1.124030,0.1851,0.7143,-112.4030,28.8971,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-29T16:27:00.000Z,2025-11-29T17:29:59.999Z,20,-0.863350,0.3970,0.6796,-86.3350,17.2619,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-29T21:18:00.000Z,2025-11-29T22:20:59.999Z,20,-0.569727,0.9290,0.4329,-56.9727,20.5900,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-11-29T23:06:00.000Z,2025-11-30T00:08:59.999Z,20,-0.048958,0.5739,0.3654,-4.8958,22.9594,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-11-30T04:51:00.000Z,2025-11-30T05:17:59.999Z,8,0.785232,1.6709,0.0713,78.5232,14.9885,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-30T08:33:00.000Z,2025-11-30T09:35:59.999Z,20,-0.204465,0.3456,0.4554,-20.4465,15.7186,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-11-30T19:03:00.000Z,2025-11-30T20:05:59.999Z,20,-0.724436,0.8358,0.5292,-72.4436,25.1784,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-11-30T21:57:00.000Z,2025-11-30T22:17:59.999Z,6,0.944557,1.4381,0.1573,94.4557,11.6835,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-11-30T22:33:00.000Z,2025-11-30T23:08:59.999Z,11,-1.086018,0.9989,0.8363,-108.6018,19.7359,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-01T02:39:00.000Z,2025-12-01T03:11:59.999Z,10,-1.040789,1.0028,1.1918,-104.0789,9.4830,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-01T07:12:00.000Z,2025-12-01T07:38:59.999Z,8,1.038901,1.4387,0.0771,103.8901,9.6967,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-01T14:06:00.000Z,2025-12-01T15:08:59.999Z,20,-0.235450,1.1097,0.4742,-23.5450,11.5769,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-01T15:15:00.000Z,2025-12-01T15:17:59.999Z,0,-1.036822,0.2287,1.0313,-103.6822,8.7591,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-01T19:24:00.000Z,2025-12-01T20:11:59.999Z,15,1.232220,1.3594,0.6508,123.2220,5.6283,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-01T20:36:00.000Z,2025-12-01T21:08:59.999Z,10,1.205854,1.8771,0.1685,120.5854,6.1903,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-01T23:03:00.000Z,2025-12-02T00:05:59.999Z,20,0.474641,0.9829,0.8061,47.4641,12.1073,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T01:06:00.000Z,2025-12-02T01:08:59.999Z,0,-1.058678,0.0918,1.5546,-105.8678,13.4887,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-02T01:18:00.000Z,2025-12-02T02:20:59.999Z,20,-0.276192,1.0086,0.1886,-27.6192,9.4787,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-02T03:45:00.000Z,2025-12-02T04:47:59.999Z,20,-0.002411,0.4917,0.3034,-0.2411,13.4590,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T05:48:00.000Z,2025-12-02T06:35:59.999Z,15,-1.092614,0.5599,0.7184,-109.2614,20.7620,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T13:12:00.000Z,2025-12-02T13:17:59.999Z,1,-1.070337,0.0391,1.3957,-107.0337,16.1764,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T14:45:00.000Z,2025-12-02T15:05:59.999Z,6,-1.029758,0.1214,1.6273,-102.9758,6.6562,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T17:03:00.000Z,2025-12-02T17:29:59.999Z,8,-1.038012,0.3546,1.3536,-103.8012,8.5240,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-02T18:33:00.000Z,2025-12-02T19:35:59.999Z,20,0.224799,1.1474,0.2185,22.4799,10.9589,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-02T21:39:00.000Z,2025-12-02T22:02:59.999Z,7,-1.062051,0.4437,1.0207,-106.2051,14.0715,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-12-03T00:12:00.000Z,2025-12-03T00:35:59.999Z,7,1.097211,1.1894,0.2165,109.7211,8.4388,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T00:45:00.000Z,2025-12-03T01:35:59.999Z,16,-1.064225,0.2891,0.9434,-106.4225,14.3080,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T05:18:00.000Z,2025-12-03T06:05:59.999Z,15,-1.056079,0.2697,1.4412,-105.6079,12.4932,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-03T06:06:00.000Z,2025-12-03T07:08:59.999Z,20,0.460588,0.9250,0.7854,46.0588,12.0716,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-03T08:48:00.000Z,2025-12-03T09:50:59.999Z,20,-0.371870,0.7957,0.1441,-37.1870,17.7083,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-03T10:33:00.000Z,2025-12-03T11:35:59.999Z,20,-0.584481,0.9789,0.6636,-58.4481,14.1380,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T12:24:00.000Z,2025-12-03T13:05:59.999Z,13,-1.055962,0.4107,0.8335,-105.5962,12.5170,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-12-03T13:33:00.000Z,2025-12-03T14:02:59.999Z,9,1.151234,2.8301,0.1920,115.1234,7.2990,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T14:39:00.000Z,2025-12-03T14:41:59.999Z,0,-1.026782,0.3998,1.1205,-102.6782,6.0441,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-03T14:42:00.000Z,2025-12-03T15:44:59.999Z,20,0.681451,1.3110,0.6362,68.1451,4.6747,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T17:21:00.000Z,2025-12-03T17:44:59.999Z,7,-1.047119,0.1694,1.0503,-104.7119,10.6365,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T18:18:00.000Z,2025-12-03T18:44:59.999Z,8,-1.047279,0.2751,0.9170,-104.7279,10.6515,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T20:09:00.000Z,2025-12-03T20:53:59.999Z,14,-1.048136,0.4131,1.7739,-104.8136,10.7170,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T21:00:00.000Z,2025-12-03T21:56:59.999Z,18,-1.042260,0.4121,1.3566,-104.2260,9.3095,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-03T22:06:00.000Z,2025-12-03T22:47:59.999Z,13,-1.035979,0.1614,1.0791,-103.5979,7.9761,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-04T00:03:00.000Z,2025-12-04T00:53:59.999Z,16,-1.054618,0.9610,0.8392,-105.4618,12.1381,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-04T01:21:00.000Z,2025-12-04T02:23:59.999Z,20,-0.128859,0.3747,0.3597,-12.8859,7.1772,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-04T07:21:00.000Z,2025-12-04T08:23:59.999Z,20,0.529935,1.1799,0.2076,52.9935,11.1382,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-12-04T11:15:00.000Z,2025-12-04T11:35:59.999Z,6,0.941377,1.1084,0.3100,94.1377,11.7167,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-04T14:36:00.000Z,2025-12-04T14:53:59.999Z,5,-1.043278,0.3129,1.0588,-104.3278,10.1529,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-04T15:27:00.000Z,2025-12-04T15:38:59.999Z,3,1.278740,1.3337,0.1818,127.8740,4.6729,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-04T18:42:00.000Z,2025-12-04T19:05:59.999Z,7,-1.048172,0.1220,1.0716,-104.8172,11.2319,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-04T19:36:00.000Z,2025-12-04T20:38:59.999Z,20,0.279728,0.6302,0.1211,27.9728,6.8586,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-04T21:24:00.000Z,2025-12-04T21:56:59.999Z,10,-1.054461,0.4450,0.8998,-105.4461,12.5945,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-04T23:03:00.000Z,2025-12-04T23:41:59.999Z,12,-1.069464,0.3574,0.8240,-106.9464,15.9438,LATE,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-05T02:06:00.000Z,2025-12-05T02:17:59.999Z,3,-1.075419,0.3657,1.4541,-107.5419,17.2884,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-12-05T04:03:00.000Z,2025-12-05T04:32:59.999Z,9,1.010648,1.2645,0.4927,101.0648,10.2508,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-05T04:54:00.000Z,2025-12-05T05:56:59.999Z,20,0.631691,0.9441,0.2875,63.1691,12.6882,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-05T06:03:00.000Z,2025-12-05T06:11:59.999Z,2,-1.090835,0.0009,1.5565,-109.0835,20.9073,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-05T11:00:00.000Z,2025-12-05T11:26:59.999Z,8,-1.060342,0.5503,0.8025,-106.0342,13.9899,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-05T13:06:00.000Z,2025-12-05T13:11:59.999Z,1,1.088202,1.2506,0.1416,108.8202,8.6823,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-05T13:27:00.000Z,2025-12-05T13:32:59.999Z,1,-1.053697,0.1045,0.9664,-105.3697,12.6528,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-05T14:48:00.000Z,2025-12-05T15:02:59.999Z,4,1.275901,1.5679,0.1967,127.5901,4.7310,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-05T18:24:00.000Z,2025-12-05T18:41:59.999Z,5,-1.036669,0.1919,0.9540,-103.6669,8.6335,NY,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-05T23:03:00.000Z,2025-12-05T23:08:59.999Z,1,-1.068330,0.0008,1.0909,-106.8330,16.0451,LATE,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-06T00:03:00.000Z,2025-12-06T01:05:59.999Z,20,0.045033,0.9403,0.5192,4.5033,18.5010,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-06T01:27:00.000Z,2025-12-06T02:29:59.999Z,20,-0.485324,0.4207,0.5069,-48.5324,18.0442,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-06T05:18:00.000Z,2025-12-06T06:20:59.999Z,20,-0.243645,0.8145,0.2557,-24.3645,26.4787,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,1,TIME,2025-12-06T06:21:00.000Z,2025-12-06T07:23:59.999Z,20,-0.018424,0.8251,0.0921,-1.8424,28.3718,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,TARGET,2025-12-06T08:54:00.000Z,2025-12-06T09:11:59.999Z,5,1.020823,1.1594,0.1811,102.0823,10.0858,LONDON,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TARGET,2025-12-06T12:06:00.000Z,2025-12-06T12:53:59.999Z,15,0.821191,1.0743,0.1697,82.1191,14.2006,LONDON,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-06T13:36:00.000Z,2025-12-06T14:17:59.999Z,13,-1.107695,0.5231,2.5652,-110.7695,24.2730,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-06T14:18:00.000Z,2025-12-06T14:20:59.999Z,0,-1.068193,0.6396,0.7779,-106.8193,15.7096,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-06T14:27:00.000Z,2025-12-06T14:47:59.999Z,6,-1.050456,0.0043,0.9194,-105.0456,11.4275,NY,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,TIME,2025-12-07T01:48:00.000Z,2025-12-07T02:50:59.999Z,20,-0.378497,0.6871,0.3099,-37.8497,20.8047,ASIA,1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-07T03:24:00.000Z,2025-12-07T04:08:59.999Z,14,-1.108039,0.1830,0.8000,-110.8039,24.3022,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,-1,STOP,2025-12-07T06:09:00.000Z,2025-12-07T07:02:59.999Z,17,-1.145102,0.5163,0.6610,-114.5102,32.5102,ASIA,-1
scalp_fade_3m_lim,ETHUSDT,3m,1,STOP,2025-12-07T09:18:00.000Z,2025-12-07T09:23:59.999Z,1,-1.109151,0.0974,0.6891,-110.9151,25.5079,LONDON,1
